counter,time,sopr max rate,sopr aver rate,prefecber,esnrmin,esnrmax,esnraver
3182,19:25:26,715.6,115,4.27E-04,17.21,17.24,17.22
3183,19:25:27,715.6,110.8,4.27E-04,17.21,17.24,17.22
3184,19:25:28,715.6,137.4,4.17E-04,17.24,17.25,17.24
3187,19:25:30,265.4,163.3,4.27E-04,17.23,17.25,17.23
3188,19:25:31,715.6,119.4,4.27E-04,17.23,17.23,17.23
3191,19:25:32,715.6,113,4.17E-04,17.23,17.26,17.24
3192,19:13:41,664.8,119.5,2.88E-04,17.47,17.55,17.51
3193,19:13:42,664.8,108.4,3.02E-04,17.46,17.53,17.47
3195,19:13:43,664.8,103.8,2.82E-04,17.53,17.54,17.53
3196,19:13:44,664.8,116.6,2.82E-04,17.51,17.54,17.53
3199,19:13:46,664.8,144.1,3.02E-04,17.49,17.51,17.49
3201,19:13:47,664.8,133.2,2.88E-04,17.49,17.52,17.5
3204,19:13:49,664.8,109.4,3.02E-04,17.47,17.52,17.48
3206,19:13:50,664.8,89.2,3.16E-04,17.46,17.47,17.46
3208,19:13:52,664.8,131.2,2.95E-04,17.46,17.5,17.47
3209,19:13:53,147.8,147.8,2.82E-04,17.52,17.52,17.52
3211,19:13:54,664.8,97,2.95E-04,17.48,17.52,17.5
3212,19:13:55,664.8,146,2.95E-04,17.48,17.51,17.48
3214,19:13:56,664.8,117.6,3.09E-04,17.47,17.51,17.49
3215,19:13:57,664.8,102.4,3.09E-04,17.47,17.48,17.47
3217,19:13:58,664.8,124,3.09E-04,17.47,17.48,17.47
3219,19:14:00,664.8,107.8,3.09E-04,17.47,17.49,17.48
3221,19:14:01,664.8,108.8,2.95E-04,17.49,17.51,17.49
3223,19:14:02,115.8,115.8,3.02E-04,17.5,17.5,17.5
3226,19:14:04,664.8,119.2,3.02E-04,17.48,17.5,17.48
3230,19:14:06,664.8,124.6,2.95E-04,17.48,17.51,17.49
3232,19:14:09,664.8,135.8,3.02E-04,17.5,17.51,17.5
3233,19:14:09,664.8,104.8,2.95E-04,17.49,17.5,17.49
3234,19:14:10,664.8,121.2,2.95E-04,17.49,17.52,17.49
3236,19:14:11,664.8,130.6,2.82E-04,17.52,17.53,17.52
3241,19:14:14,664.8,127.6,2.88E-04,17.52,17.53,17.52
3243,19:14:16,664.8,102.2,2.88E-04,17.51,17.52,17.51
3244,19:14:16,664.8,105,2.88E-04,17.51,17.54,17.52
3245,19:14:17,664.8,107.2,2.82E-04,17.5,17.54,17.53
3247,19:14:18,664.8,135.2,2.95E-04,17.5,17.51,17.5
3249,19:14:20,664.8,120,2.95E-04,17.51,17.52,17.51
3251,19:14:21,664.8,90,2.95E-04,17.49,17.52,17.49
3253,19:14:22,664.8,104,3.02E-04,17.49,17.5,17.49
3255,19:14:23,664.8,126.8,2.88E-04,17.5,17.5,17.5
3258,19:14:25,664.8,96.5,2.88E-04,17.5,17.53,17.52
3259,19:14:26,664.8,107.4,2.82E-04,17.53,17.53,17.53
3262,19:14:28,664.8,127,3.02E-04,17.49,17.53,17.51
3264,19:14:29,664.8,99.1,2.95E-04,17.49,17.52,17.5
3266,19:14:30,664.8,137.6,2.88E-04,17.49,17.52,17.51
3268,19:14:32,664.8,133,2.95E-04,17.49,17.49,17.49
3269,19:14:33,99,99,2.95E-04,17.54,17.54,17.54
3270,19:14:34,664.8,120,2.82E-04,17.52,17.54,17.53
3273,19:14:36,664.8,110,2.88E-04,17.5,17.53,17.52
3277,19:14:38,664.8,115.2,2.95E-04,17.5,17.51,17.5
3279,19:14:39,664.8,109.2,2.88E-04,17.51,17.53,17.51
3280,19:14:40,664.8,153.6,2.88E-04,17.49,17.53,17.52
3283,19:14:42,664.8,113.4,3.16E-04,17.47,17.49,17.48
3285,19:14:43,664.8,125.2,3.02E-04,17.47,17.5,17.47
3288,19:14:45,664.8,118.6,3.09E-04,17.47,17.5,17.47
3292,19:14:47,664.8,105.2,3.02E-04,17.47,17.48,17.47
3294,19:14:49,131.2,131.2,3.09E-04,17.49,17.49,17.49
3295,19:14:49,664.8,133.2,3.09E-04,17.46,17.49,17.48
3296,19:14:51,664.8,126.6,3.02E-04,17.46,17.48,17.47
3297,19:14:53,664.8,115.1,2.88E-04,17.48,17.51,17.49
3299,19:14:55,87.6,87.6,2.82E-04,17.51,17.52,17.51
3312,19:15:02,664.8,129.4,3.02E-04,17.46,17.52,17.49
3313,19:15:03,664.8,109.4,2.95E-04,17.49,17.49,17.49
3316,19:15:05,664.8,121.4,3.02E-04,17.48,17.49,17.48
3318,19:15:07,664.8,150,2.95E-04,17.48,17.51,17.48
3319,19:15:08,664.8,124.8,2.88E-04,17.51,17.52,17.51
3323,19:15:10,664.8,130,2.95E-04,17.51,17.52,17.51
3326,19:15:12,664.8,101.8,2.88E-04,17.52,17.53,17.52
3329,19:15:14,664.8,123.4,2.95E-04,17.5,17.53,17.51
3332,19:15:15,664.8,142,2.82E-04,17.5,17.54,17.52
3333,19:15:16,664.8,106.8,2.82E-04,17.52,17.54,17.53
3334,19:15:17,664.8,127.8,2.88E-04,17.52,17.52,17.52
3338,19:15:19,664.8,121.2,3.02E-04,17.49,17.52,17.5
3340,19:15:21,664.8,120.6,2.95E-04,17.49,17.51,17.5
3342,19:15:22,664.8,122.3,2.95E-04,17.49,17.51,17.49
3344,19:15:23,664.8,108.4,2.95E-04,17.49,17.5,17.49
3346,19:15:24,664.8,115,2.95E-04,17.49,17.5,17.49
3349,19:15:26,664.8,102.6,3.02E-04,17.48,17.5,17.48
3350,19:15:27,664.8,127.8,3.02E-04,17.48,17.49,17.48
3353,19:15:29,664.8,123,2.95E-04,17.49,17.52,17.49
3357,19:15:31,664.8,103,2.88E-04,17.52,17.52,17.52
3359,19:15:32,664.8,122.8,2.88E-04,17.5,17.52,17.51
3362,19:15:34,664.8,123.3,3.02E-04,17.5,17.51,17.5
3366,19:15:37,664.8,124.8,3.09E-04,17.46,17.51,17.48
3367,19:15:38,664.8,205.6,3.09E-04,17.46,17.49,17.47
3370,19:15:40,664.8,116.8,2.88E-04,17.49,17.51,17.5
3373,19:15:42,664.8,134,3.02E-04,17.48,17.5,17.49
3375,19:15:43,664.8,126.6,2.95E-04,17.48,17.53,17.5
3378,19:15:45,664.8,124.4,2.95E-04,17.49,17.53,17.51
3382,19:15:47,84.4,84.4,3.02E-04,17.48,17.49,17.48
3384,19:15:48,664.8,126,3.02E-04,17.49,17.49,17.49
3385,19:15:49,664.8,93.8,3.02E-04,17.47,17.49,17.48
3388,19:15:51,664.8,104.6,3.02E-04,17.47,17.49,17.48
3391,19:15:53,664.8,111.6,2.95E-04,17.48,17.51,17.49
3395,19:15:55,664.8,114.4,3.02E-04,17.48,17.49,17.48
3397,19:15:56,664.8,96,3.02E-04,17.48,17.49,17.48
3398,19:15:57,664.8,128.8,3.02E-04,17.48,17.48,17.48
3401,19:15:59,664.8,89.2,2.95E-04,17.46,17.51,17.47
3404,19:16:01,131.2,131.2,3.09E-04,17.46,17.49,17.47
3406,19:16:02,664.8,139.8,3.09E-04,17.46,17.49,17.47
3410,19:16:04,664.8,108.8,3.09E-04,17.46,17.49,17.48
3412,19:16:06,664.8,99.2,3.16E-04,17.44,17.46,17.44
3413,19:16:06,664.8,80.6,3.16E-04,17.44,17.48,17.45
3416,19:16:08,664.8,134,3.02E-04,17.46,17.49,17.47
3417,19:16:10,664.8,148,3.09E-04,17.46,17.48,17.46
3419,19:16:11,664.8,121,3.02E-04,17.48,17.5,17.48
3421,19:16:12,664.8,134,3.09E-04,17.47,17.5,17.48
3425,19:16:15,664.8,116.1,3.02E-04,17.47,17.49,17.47
3430,19:16:18,664.8,108.8,3.02E-04,17.46,17.5,17.47
3434,19:16:20,664.8,116.2,2.95E-04,17.49,17.51,17.49
3435,19:16:21,664.8,107.2,2.95E-04,17.51,17.51,17.51
3438,19:16:23,664.8,118,3.09E-04,17.48,17.51,17.49
3440,19:16:24,664.8,131.2,3.02E-04,17.48,17.49,17.48
3444,19:16:26,664.8,137.8,3.02E-04,17.48,17.49,17.48
3446,19:16:28,664.8,136.8,3.02E-04,17.48,17.48,17.48
3449,19:16:29,664.8,140.4,2.88E-04,17.48,17.51,17.5
3450,19:16:30,664.8,123.8,3.02E-04,17.47,17.5,17.49
3452,19:16:31,664.8,129.6,3.16E-04,17.46,17.47,17.46
3455,19:16:33,664.8,112,3.09E-04,17.45,17.47,17.46
3457,19:16:34,664.8,122,2.95E-04,17.45,17.48,17.46
3458,19:16:35,664.8,158.4,2.95E-04,17.48,17.5,17.48
3461,19:16:37,664.8,138.2,3.16E-04,17.46,17.5,17.48
3463,19:16:38,664.8,117.4,2.95E-04,17.46,17.51,17.48
3466,19:16:40,664.8,123.1,2.88E-04,17.5,17.51,17.5
3470,19:16:42,664.8,137.8,2.88E-04,17.5,17.52,17.5
3472,19:16:44,664.8,119.4,2.95E-04,17.52,17.52,17.52
3476,19:16:46,664.8,125.6,2.88E-04,17.49,17.51,17.49
3479,19:16:48,664.8,109.6,2.95E-04,17.5,17.51,17.5
3481,19:16:50,664.8,121.4,3.02E-04,17.49,17.5,17.49
3484,19:16:53,664.8,141.3,2.88E-04,17.49,17.52,17.5
3485,19:16:53,101.6,101.6,2.82E-04,17.53,17.53,17.53
3489,19:16:56,664.8,116,2.88E-04,17.5,17.53,17.51
3497,19:17:01,664.8,106.8,3.09E-04,17.48,17.53,17.5
3499,19:17:03,130,130,3.02E-04,17.5,17.5,17.5
3500,19:17:04,664.8,129.7,3.09E-04,17.47,17.5,17.47
3504,19:17:06,664.8,136,2.95E-04,17.47,17.51,17.48
3506,19:17:09,664.8,142.6,3.02E-04,17.49,17.51,17.49
3507,19:17:10,664.8,137.4,3.16E-04,17.46,17.49,17.46
3508,19:17:10,664.8,156,2.95E-04,17.48,17.52,17.48
3510,19:17:12,664.8,105.6,2.95E-04,17.51,17.52,17.51
3512,19:17:13,664.8,128.2,3.02E-04,17.49,17.51,17.49
3515,19:17:15,219.2,219.2,2.88E-04,17.51,17.51,17.51
3516,19:17:15,664.8,135.6,2.88E-04,17.51,17.51,17.51
3519,19:17:17,664.8,111.8,3.02E-04,17.46,17.51,17.48
3520,19:17:18,664.8,131.8,3.09E-04,17.46,17.46,17.46
3523,19:17:20,664.8,109.8,3.02E-04,17.46,17.48,17.46
3524,19:17:20,664.8,123.8,3.02E-04,17.48,17.51,17.48
3527,19:17:22,664.8,165.4,3.02E-04,17.48,17.51,17.48
3529,19:17:23,190.2,190.2,3.02E-04,17.48,17.48,17.48
3531,19:17:25,664.8,135,2.95E-04,17.48,17.49,17.48
3535,19:17:27,129.2,129.2,3.09E-04,17.47,17.49,17.48
3538,19:17:29,664.8,108,3.02E-04,17.47,17.48,17.47
3540,19:17:30,171.6,171.6,3.16E-04,17.46,17.46,17.46
3541,19:17:31,664.8,122,3.16E-04,17.46,17.46,17.46
3544,19:17:33,664.8,124.2,3.09E-04,17.46,17.46,17.46
3546,19:17:35,664.8,111.4,3.16E-04,17.46,17.47,17.46
3547,19:17:36,664.8,113.4,3.09E-04,17.46,17.47,17.46
3550,19:17:38,664.8,124.8,3.09E-04,17.47,17.47,17.47
3553,19:17:39,664.8,88.6,3.02E-04,17.47,17.49,17.47
3555,19:17:41,664.8,122.8,3.09E-04,17.48,17.49,17.48
3558,19:17:43,664.8,121.2,3.02E-04,17.46,17.49,17.46
3559,19:17:43,664.8,106.8,2.95E-04,17.49,17.5,17.49
3561,19:17:44,664.8,115.8,3.09E-04,17.48,17.5,17.49
3564,19:17:46,664.8,97.2,3.02E-04,17.48,17.48,17.48
3565,19:17:47,664.8,147.8,3.02E-04,17.48,17.5,17.48
3568,19:17:50,664.8,110.4,2.88E-04,17.5,17.5,17.5
3569,19:17:50,664.8,122.8,2.88E-04,17.5,17.52,17.51
3570,19:17:51,664.8,105.8,2.95E-04,17.49,17.5,17.49
3571,19:17:52,664.8,105.6,2.95E-04,17.49,17.49,17.49
3574,19:17:54,170,170,3.02E-04,17.48,17.48,17.48
3582,19:17:58,664.8,115.4,3.31E-04,17.42,17.48,17.46
3583,19:17:59,664.8,139.6,3.31E-04,17.42,17.44,17.42
3586,19:18:01,141.2,141.2,3.16E-04,17.46,17.46,17.46
3588,19:18:02,664.8,135.2,3.02E-04,17.46,17.5,17.47
3591,19:18:04,664.8,112.7,3.09E-04,17.47,17.5,17.47
3595,19:18:06,664.8,134.2,3.02E-04,17.48,17.49,17.48
3597,19:18:07,664.8,127,2.88E-04,17.5,17.51,17.5
3598,19:18:09,157.4,157.4,3.09E-04,17.48,17.48,17.48
3599,19:18:10,664.8,88.2,3.02E-04,17.48,17.48,17.48
3601,19:18:12,664.8,104.2,2.95E-04,17.48,17.5,17.48
3606,19:18:15,664.8,121.8,2.88E-04,17.5,17.52,17.51
3608,19:18:16,664.8,147,2.88E-04,17.51,17.52,17.51
3610,19:18:17,664.8,128.6,3.02E-04,17.47,17.51,17.5
3611,19:18:18,664.8,137.4,3.16E-04,17.46,17.47,17.46
3613,19:18:19,664.8,111.4,3.02E-04,17.46,17.49,17.46
3615,19:18:20,664.8,125.8,3.02E-04,17.47,17.49,17.48
3618,19:18:22,664.8,122,2.95E-04,17.47,17.5,17.49
3619,19:18:23,664.8,133.6,3.02E-04,17.49,17.5,17.49
3621,19:18:24,664.8,109.8,2.88E-04,17.49,17.51,17.49
3624,19:18:26,664.8,126.8,2.88E-04,17.51,17.52,17.51
3626,19:18:27,664.8,107.2,2.95E-04,17.5,17.5,17.5
3627,19:18:28,664.8,122,2.95E-04,17.5,17.51,17.5
3630,19:18:30,670.4,138.8,2.95E-04,17.51,17.51,17.51
3632,19:18:31,670.4,114.6,2.88E-04,17.5,17.51,17.5
3635,19:18:33,670.4,121.7,2.95E-04,17.5,17.52,17.5
3639,19:18:35,670.4,98.5,2.88E-04,17.51,17.53,17.52
3641,19:18:36,670.4,136,2.82E-04,17.53,17.54,17.53
3643,19:18:38,670.4,114.6,2.88E-04,17.52,17.54,17.52
3645,19:18:39,670.4,114.6,2.88E-04,17.52,17.53,17.52
3647,19:18:40,670.4,133.4,2.82E-04,17.53,17.53,17.53
3650,19:18:42,670.4,100.4,2.82E-04,17.53,17.55,17.54
3654,19:18:44,670.4,117,2.75E-04,17.53,17.56,17.55
3656,19:18:46,670.4,143.8,2.88E-04,17.52,17.53,17.52
3658,19:18:47,670.4,115.2,2.82E-04,17.52,17.55,17.53
3660,19:18:48,670.4,110,2.75E-04,17.54,17.55,17.54
3662,19:18:50,670.4,119.4,2.88E-04,17.52,17.54,17.53
3664,19:18:52,670.4,124.2,2.82E-04,17.52,17.54,17.52
3665,19:18:53,670.4,123.2,2.82E-04,17.53,17.54,17.53
3668,19:18:55,670.4,135.6,2.95E-04,17.49,17.53,17.51
3679,19:19:01,670.4,122.4,2.88E-04,17.47,17.53,17.5
3681,19:19:02,670.4,119,2.82E-04,17.49,17.53,17.52
3683,19:19:03,670.4,132.2,2.95E-04,17.49,17.52,17.5
3684,19:19:04,670.4,128.4,2.95E-04,17.49,17.49,17.49
3687,19:19:06,670.4,116.2,3.09E-04,17.47,17.49,17.48
3689,19:19:07,670.4,116.4,3.09E-04,17.47,17.48,17.47
3690,19:19:08,670.4,117.2,2.95E-04,17.48,17.51,17.49
3691,19:19:09,670.4,156.2,2.95E-04,17.51,17.51,17.51
