counter,time,sopr max rate,sopr aver rate,prefecber,esnrmin,esnrmax,esnraver
919,19:53:50,715.6,129.8,4.47E-04,17.2,17.2,17.2
922,19:53:52,715.6,117.2,4.47E-04,17.18,17.2,17.19
924,19:53:53,715.6,100.6,4.57E-04,17.18,17.19,17.18
926,19:53:54,715.6,121.2,4.47E-04,17.19,17.2,17.19
930,19:53:57,715.6,110,4.57E-04,17.18,17.2,17.19
931,19:53:58,715.6,125.2,4.47E-04,17.18,17.21,17.19
933,19:53:59,715.6,81.6,4.37E-04,17.21,17.21,17.21
936,19:54:01,715.6,122,4.68E-04,17.15,17.21,17.18
937,19:54:02,715.6,91.2,4.79E-04,17.15,17.15,17.15
939,19:54:03,715.6,94.2,4.47E-04,17.15,17.19,17.17
940,19:54:04,715.6,119.2,4.47E-04,17.19,17.2,17.19
943,19:54:06,122.6,122.6,4.57E-04,17.18,17.2,17.18
944,19:54:07,715.6,139.6,4.37E-04,17.18,17.2,17.18
947,19:54:09,715.6,96.6,4.37E-04,17.2,17.22,17.21
949,19:54:10,715.6,138.4,4.37E-04,17.21,17.22,17.21
951,19:54:11,715.6,115,4.47E-04,17.2,17.21,17.2
952,19:54:12,715.6,112.4,4.47E-04,17.2,17.2,17.2
953,19:54:13,715.6,97,4.37E-04,17.2,17.22,17.2
954,19:54:14,715.6,103.6,4.37E-04,17.2,17.22,17.21
955,19:54:15,715.6,105.2,4.47E-04,17.19,17.2,17.19
958,19:54:17,715.6,107.2,4.37E-04,17.19,17.2,17.19
960,19:54:18,715.6,97.6,4.47E-04,17.2,17.2,17.2
961,19:54:19,715.6,118.4,4.47E-04,17.19,17.2,17.19
962,19:54:20,715.6,104.2,4.37E-04,17.19,17.2,17.19
963,19:54:21,715.6,124.4,4.37E-04,17.2,17.22,17.21
970,19:54:25,715.6,115.6,4.37E-04,17.21,17.23,17.22
971,19:54:26,715.6,115,4.37E-04,17.21,17.21,17.21
974,19:54:28,715.6,136.2,4.47E-04,17.19,17.22,17.21
976,19:54:29,715.6,89.4,4.47E-04,17.19,17.2,17.19
978,19:54:30,715.6,118.4,4.27E-04,17.2,17.22,17.21
979,19:54:31,180.8,180.8,4.27E-04,17.22,17.22,17.22
982,19:54:33,715.6,111.8,4.37E-04,17.2,17.22,17.2
983,19:54:34,715.6,86.4,4.37E-04,17.2,17.21,17.2
984,19:54:35,715.6,131.4,4.37E-04,17.21,17.21,17.21
987,19:54:37,715.6,109.6,4.27E-04,17.21,17.22,17.21
988,19:54:38,715.6,119.6,4.57E-04,17.18,17.21,17.2
989,19:54:39,715.6,112.4,4.47E-04,17.18,17.2,17.18
992,19:54:41,107.2,107.2,4.57E-04,17.18,17.18,17.18
999,19:54:45,715.6,80,4.47E-04,17.17,17.2,17.18
1000,18:04:35,727.4,125.4,3.16E-04,17.4,17.48,17.44
1003,18:04:37,727.4,128.2,3.16E-04,17.44,17.46,17.45
1007,18:04:40,727.4,104.8,3.24E-04,17.45,17.46,17.45
1008,18:04:40,727.4,123.8,3.24E-04,17.43,17.45,17.43
1011,18:04:42,727.4,116.8,3.16E-04,17.43,17.45,17.44
1012,18:04:43,87.6,87.6,3.24E-04,17.44,17.44,17.44
1015,18:04:45,727.4,117.6,3.31E-04,17.42,17.44,17.42
1018,18:04:47,727.4,138.8,3.31E-04,17.42,17.43,17.42
1021,18:04:49,727.4,122.8,3.31E-04,17.42,17.43,17.42
1022,18:04:50,727.4,88.4,3.31E-04,17.42,17.42,17.42
1023,18:04:51,727.4,138.6,3.31E-04,17.42,17.42,17.42
1024,18:04:51,727.4,117.6,3.31E-04,17.42,17.43,17.42
1025,18:04:52,93.8,93.8,3.24E-04,17.43,17.44,17.43
1027,18:04:54,727.4,139.2,3.31E-04,17.42,17.44,17.42
1029,18:04:55,727.4,129.4,3.39E-04,17.4,17.42,17.4
1030,18:04:56,727.4,124.8,3.39E-04,17.4,17.4,17.4
1031,18:04:57,727.4,114.4,3.31E-04,17.4,17.41,17.4
1032,18:04:57,727.4,118.4,3.31E-04,17.41,17.42,17.41
1033,18:04:58,727.4,129.6,3.31E-04,17.42,17.43,17.42
1036,18:05:00,727.4,116,3.24E-04,17.41,17.44,17.42
1037,18:05:01,102.2,102.2,3.24E-04,17.44,17.44,17.44
1038,18:05:02,133.4,133.4,3.16E-04,17.46,17.46,17.46
1039,18:05:03,727.4,121.4,3.16E-04,17.44,17.46,17.44
1040,18:05:03,727.4,142.2,3.31E-04,17.41,17.44,17.42
1042,18:05:05,727.4,138.2,3.31E-04,17.41,17.42,17.41
1043,18:05:06,727.4,141.6,3.24E-04,17.42,17.43,17.42
1044,18:05:06,48,48,3.24E-04,17.44,17.44,17.44
1045,18:05:07,727.4,102.8,3.09E-04,17.44,17.46,17.45
1047,18:05:08,727.4,117.6,3.24E-04,17.44,17.46,17.44
1048,18:05:09,727.4,124.6,3.16E-04,17.44,17.45,17.44
1050,18:05:11,727.4,87.6,3.16E-04,17.45,17.46,17.45
1051,18:05:11,727.4,123.2,3.09E-04,17.46,17.47,17.46
1052,18:05:12,727.4,131,3.16E-04,17.45,17.47,17.45
1054,18:05:14,727.4,155.6,3.09E-04,17.45,17.47,17.46
1055,18:05:14,727.4,159.4,3.09E-04,17.47,17.48,17.47
1056,18:05:15,727.4,101,3.02E-04,17.48,17.48,17.48
1058,18:05:17,727.4,142.2,3.09E-04,17.47,17.48,17.47
1059,18:05:17,134.6,134.6,3.24E-04,17.43,17.43,17.43
1060,18:05:18,73.6,73.6,3.16E-04,17.45,17.45,17.45
1062,18:05:20,727.4,98.6,3.16E-04,17.45,17.45,17.45
1063,18:05:20,193.6,193.6,3.16E-04,17.44,17.44,17.44
1064,18:05:21,146.4,146.4,3.16E-04,17.45,17.45,17.45
1066,18:05:23,727.4,112.8,3.24E-04,17.43,17.45,17.43
1067,18:05:23,159,159,3.16E-04,17.45,17.45,17.45
1068,18:05:25,727.4,145,3.24E-04,17.44,17.45,17.44
1069,18:05:26,86.4,86.4,3.31E-04,17.43,17.43,17.43
1076,18:05:30,727.4,105.2,3.16E-04,17.43,17.46,17.45
1078,18:05:32,157.6,157.6,3.09E-04,17.47,17.47,17.47
1079,18:05:32,200.6,200.6,3.09E-04,17.47,17.47,17.47
1080,18:05:33,727.4,124.4,3.09E-04,17.47,17.47,17.47
1084,18:05:36,727.4,108.8,3.24E-04,17.43,17.47,17.44
1085,18:05:37,179.6,179.6,3.24E-04,17.43,17.43,17.43
1088,18:05:38,727.4,89.5,3.24E-04,17.43,17.46,17.44
1089,18:05:39,727.4,108.4,3.09E-04,17.44,17.47,17.46
1092,18:05:41,727.4,123.2,3.09E-04,17.46,17.46,17.46
1095,18:05:43,727.4,105.8,3.02E-04,17.46,17.49,17.48
1097,18:05:45,727.4,97,3.16E-04,17.45,17.49,17.46
1100,18:05:47,727.4,110.2,3.24E-04,17.43,17.45,17.43
1104,18:05:49,727.4,122,3.31E-04,17.41,17.46,17.44
1108,18:05:51,727.4,130.7,3.31E-04,17.41,17.41,17.41
1109,18:05:52,82,82,3.31E-04,17.41,17.41,17.41
1112,18:05:54,727.4,132.4,3.24E-04,17.41,17.44,17.42
1116,18:05:57,727.4,126.4,3.24E-04,17.44,17.45,17.44
1117,18:05:57,111.2,111.2,3.24E-04,17.43,17.43,17.43
1120,18:05:59,727.4,117.9,3.24E-04,17.43,17.45,17.44
1124,18:06:02,727.4,132.6,3.24E-04,17.43,17.44,17.43
1125,18:06:03,727.4,154.4,3.24E-04,17.43,17.43,17.43
1127,18:06:04,165,165,3.31E-04,17.42,17.43,17.42
1128,18:06:05,165,165,3.31E-04,17.42,17.42,17.42
1129,18:06:06,727.4,142.2,3.24E-04,17.42,17.43,17.42
1131,18:06:07,727.4,121,3.31E-04,17.42,17.43,17.42
1135,18:06:09,727.4,111.2,3.31E-04,17.42,17.43,17.42
1136,18:06:10,727.4,141.6,3.24E-04,17.42,17.43,17.42
1139,18:06:12,727.4,123,3.24E-04,17.43,17.45,17.44
1140,18:06:13,727.4,81.8,3.24E-04,17.43,17.43,17.43
1142,18:06:14,727.4,123.8,3.09E-04,17.43,17.46,17.44
1144,18:06:16,163.2,163.2,3.09E-04,17.46,17.46,17.46
1146,18:06:17,176.4,176.4,3.16E-04,17.45,17.45,17.45
1147,18:06:18,135.4,135.4,3.16E-04,17.45,17.45,17.45
1150,18:06:20,727.4,123.6,3.16E-04,17.45,17.45,17.45
1151,18:06:21,727.4,101.6,3.16E-04,17.45,17.46,17.45
1154,18:06:22,727.4,109,3.24E-04,17.44,17.46,17.45
1155,18:06:23,101.4,101.4,3.09E-04,17.46,17.46,17.46
1157,18:06:25,727.4,112.8,3.24E-04,17.43,17.46,17.43
1163,18:06:29,727.4,118.8,3.09E-04,17.43,17.47,17.44
1167,18:06:31,727.4,116.6,3.24E-04,17.44,17.47,17.45
1169,18:06:33,727.4,149.4,3.16E-04,17.44,17.46,17.45
1171,18:06:34,727.4,110.6,3.31E-04,17.41,17.46,17.45
1175,18:06:37,727.4,118.2,3.31E-04,17.41,17.42,17.41
1176,18:06:37,222.2,222.2,3.24E-04,17.43,17.43,17.43
1179,18:06:39,727.4,89.5,3.24E-04,17.43,17.45,17.43
1181,18:06:41,144,144,3.31E-04,17.42,17.42,17.42
1183,18:06:42,727.4,136,3.16E-04,17.42,17.45,17.43
1187,18:06:44,727.4,108.6,3.24E-04,17.42,17.45,17.43
1188,18:06:45,727.4,117.2,3.16E-04,17.44,17.45,17.44
1195,18:06:49,727.4,118.4,3.16E-04,17.43,17.45,17.43
1196,18:06:50,102,102,3.31E-04,17.42,17.42,17.42
1198,18:06:52,727.4,124,3.09E-04,17.42,17.47,17.45
1201,18:06:54,727.4,115.2,3.09E-04,17.46,17.48,17.46
1202,18:06:54,143,143,3.09E-04,17.47,17.47,17.47
1204,18:06:56,727.4,125.8,3.16E-04,17.45,17.47,17.45
1205,18:06:56,727.4,152.8,3.16E-04,17.45,17.45,17.45
1208,18:06:58,727.4,95.8,3.31E-04,17.43,17.45,17.43
1209,18:06:59,116.8,116.8,3.31E-04,17.42,17.42,17.42
1212,18:07:01,727.4,123.1,3.02E-04,17.42,17.48,17.46
1216,18:07:04,727.4,107.8,3.24E-04,17.44,17.48,17.44
1217,18:07:04,727.4,116.2,3.24E-04,17.43,17.44,17.43
1220,18:07:06,727.4,96.4,3.31E-04,17.41,17.43,17.41
1222,18:07:08,727.4,112.8,3.31E-04,17.42,17.42,17.42
1224,18:07:09,727.4,110.8,3.31E-04,17.42,17.43,17.42
1228,18:07:12,727.4,120,3.31E-04,17.42,17.45,17.43
1229,18:07:12,727.4,123.8,3.39E-04,17.4,17.42,17.4
1231,18:07:14,727.4,113.2,3.24E-04,17.4,17.44,17.41
1232,18:07:15,727.4,107,3.24E-04,17.44,17.44,17.44
1235,18:07:16,727.4,128.4,3.39E-04,17.41,17.44,17.41
1236,18:07:17,727.4,144.8,3.39E-04,17.41,17.41,17.41
1239,18:07:19,727.4,119.6,3.31E-04,17.41,17.43,17.42
1243,18:07:22,727.4,122.2,3.47E-04,17.4,17.43,17.4
1244,18:07:23,95,95,3.47E-04,17.38,17.38,17.38
1247,18:07:25,727.4,125.5,3.31E-04,17.38,17.42,17.41
1248,18:07:25,727.4,129.4,3.24E-04,17.42,17.43,17.42
1255,18:07:29,727.4,116.6,3.16E-04,17.41,17.46,17.44
1257,18:07:31,727.4,139.2,3.16E-04,17.44,17.46,17.44
1258,18:07:32,727.4,130.8,3.16E-04,17.46,17.46,17.46
1261,18:07:34,727.4,118.4,3.09E-04,17.46,17.47,17.46
1262,18:07:34,60.8,60.8,3.24E-04,17.44,17.44,17.44
1265,18:07:36,127.2,105.4,3.31E-04,17.41,17.41,17.41
1269,18:07:39,727.4,103.8,3.16E-04,17.41,17.46,17.43
1270,18:07:40,167,167,3.16E-04,17.46,17.46,17.46
1273,18:07:42,727.4,142.4,3.09E-04,17.44,17.47,17.46
1274,18:07:42,727.4,126,3.02E-04,17.47,17.48,17.47
1276,18:07:44,727.4,111.2,3.16E-04,17.45,17.48,17.47
1280,18:07:47,727.4,108.2,3.16E-04,17.44,17.46,17.44
1287,18:07:51,727.4,108.8,3.31E-04,17.41,17.46,17.43
1288,18:07:51,727.4,112,3.24E-04,17.41,17.44,17.43
1289,18:07:52,144.2,144.2,3.16E-04,17.45,17.45,17.45
1292,18:07:54,727.4,121.6,3.24E-04,17.43,17.45,17.43
1296,18:07:57,50.6,50.6,3.24E-04,17.44,17.44,17.44
1297,18:07:58,59.8,59.8,3.16E-04,17.46,17.46,17.46
1299,18:07:59,727.4,109.8,3.24E-04,17.43,17.46,17.44
1303,18:08:01,727.4,121.6,3.24E-04,17.43,17.44,17.43
1304,18:08:02,727.4,113.4,3.24E-04,17.43,17.44,17.43
1307,18:08:04,727.4,146,3.24E-04,17.43,17.45,17.44
1309,18:08:06,55.4,55.4,3.24E-04,17.44,17.44,17.44
1311,18:08:07,727.4,121.8,3.31E-04,17.43,17.44,17.43
1315,18:08:09,727.4,132.6,3.16E-04,17.43,17.45,17.44
1316,18:08:10,121,121,3.24E-04,17.44,17.44,17.44
1319,18:08:12,727.4,122.4,3.24E-04,17.44,17.45,17.44
1323,18:08:15,727.4,119,3.24E-04,17.42,17.44,17.43
1324,18:08:15,116.4,116.4,3.24E-04,17.43,17.43,17.43
1327,18:08:17,727.4,145,3.24E-04,17.42,17.44,17.43
1329,18:08:19,197.6,197.6,3.16E-04,17.44,17.44,17.44
1331,18:08:20,727.4,121,3.16E-04,17.44,17.45,17.44
1335,18:08:23,727.4,116.2,3.31E-04,17.42,17.45,17.43
1336,18:08:23,727.4,121.6,3.16E-04,17.42,17.45,17.44
1338,18:08:25,727.4,99.6,3.31E-04,17.42,17.45,17.43
1346,18:08:30,727.4,119.4,3.24E-04,17.42,17.45,17.43
1348,18:08:31,727.4,111.4,3.24E-04,17.43,17.44,17.43
1349,18:08:32,99.6,99.6,3.16E-04,17.45,17.45,17.45
1352,18:08:34,727.4,123.6,3.24E-04,17.44,17.45,17.44
1354,18:08:36,85,85,3.24E-04,17.43,17.43,17.43
1356,18:08:37,727.4,105.8,3.24E-04,17.43,17.45,17.44
1360,18:08:39,727.4,117.8,3.24E-04,17.44,17.45,17.44
1362,18:08:41,727.4,123.2,3.24E-04,17.43,17.44,17.43
1364,18:08:42,727.4,113,3.09E-04,17.43,17.47,17.45
1367,18:08:45,727.4,105.4,3.16E-04,17.44,17.47,17.44
1368,18:08:46,727.4,130.2,3.16E-04,17.44,17.45,17.44
1370,18:08:47,102.6,102.6,3.16E-04,17.45,17.46,17.45
1377,18:08:51,727.4,145.9,3.02E-04,17.44,17.48,17.46
1379,18:08:53,727.4,125.8,3.09E-04,17.47,17.48,17.47
1382,18:08:54,727.4,117.8,3.02E-04,17.45,17.47,17.45
1383,18:08:55,727.4,143.6,3.02E-04,17.48,17.48,17.48
1386,18:08:57,104.2,104.2,3.24E-04,17.43,17.43,17.43
1388,18:08:59,727.4,116.2,3.16E-04,17.43,17.45,17.44
1390,18:09:00,727.4,129,3.31E-04,17.42,17.45,17.43
1394,18:09:02,727.4,113.4,3.24E-04,17.42,17.44,17.43
1395,18:09:03,104.2,104.2,3.24E-04,17.44,17.44,17.44
1398,18:09:05,727.4,130.2,3.09E-04,17.44,17.48,17.47
1400,18:09:06,104.8,104.8,3.16E-04,17.45,17.45,17.45
1402,18:09:08,727.4,100.6,3.09E-04,17.45,17.46,17.45
1403,18:09:09,727.4,96,3.09E-04,17.46,17.46,17.46
1406,18:09:11,727.4,109.4,3.09E-04,17.46,17.48,17.47
1407,18:09:11,727.4,152.2,3.16E-04,17.45,17.47,17.45
1409,18:09:13,727.4,123.2,3.09E-04,17.43,17.46,17.43
1410,18:09:14,727.4,118.2,3.09E-04,17.46,17.46,17.46
1413,18:09:15,727.4,103.4,3.09E-04,17.46,17.48,17.47
1414,18:09:16,727.4,109.6,3.24E-04,17.44,17.46,17.44
1417,18:09:18,727.4,115.7,3.16E-04,17.44,17.45,17.44
1421,18:09:21,727.4,100.6,3.09E-04,17.45,17.47,17.45
1422,18:09:21,727.4,136.8,3.09E-04,17.46,17.47,17.46
1425,18:09:23,727.4,104,3.09E-04,17.46,17.46,17.46
1426,18:09:24,727.4,109.4,3.02E-04,17.46,17.48,17.47
1427,18:09:26,727.4,108,3.31E-04,17.43,17.48,17.45
1434,18:09:30,727.4,136,3.09E-04,17.43,17.48,17.45
1435,18:09:31,727.4,101,3.09E-04,17.46,17.47,17.46
1438,18:09:32,727.4,100.9,2.95E-04,17.46,17.5,17.49
1439,18:09:33,727.4,166,2.95E-04,17.5,17.5,17.5
1441,18:09:35,727.4,117.6,3.02E-04,17.48,17.5,17.49
1442,18:09:35,94.6,94.6,3.02E-04,17.48,17.48,17.48
1445,18:09:37,727.4,108.4,3.02E-04,17.48,17.49,17.48
1447,18:09:39,156.4,156.4,3.02E-04,17.48,17.48,17.48
1449,18:09:40,727.4,104.4,3.09E-04,17.46,17.48,17.46
1453,18:09:43,727.4,123.4,3.09E-04,17.46,17.48,17.47
1454,18:09:43,727.4,129.4,3.09E-04,17.46,17.47,17.46
1457,18:09:45,27.4,27.4,3.24E-04,17.43,17.47,17.44
1463,18:09:49,727.4,120.6,3.24E-04,17.43,17.48,17.46
1464,18:09:50,110.8,110.8,3.24E-04,17.44,17.44,17.44
1465,18:09:51,66.2,66.2,3.16E-04,17.45,17.45,17.45
1467,18:09:53,137,137,3.09E-04,17.46,17.46,17.46
1468,18:09:54,727.4,144,3.09E-04,17.46,17.47,17.46
1470,18:09:55,727.4,110.8,3.16E-04,17.46,17.47,17.46
1471,18:09:56,727.4,144.8,3.16E-04,17.46,17.46,17.46
1474,18:09:58,146,146,3.09E-04,17.46,17.48,17.47
1475,18:09:58,727.4,116.6,3.09E-04,17.47,17.47,17.47
1478,18:10:00,727.4,105,3.02E-04,17.47,17.49,17.48
1479,18:10:01,112.6,112.6,3.16E-04,17.45,17.45,17.45
1482,18:10:03,727.4,99.6,3.09E-04,17.44,17.46,17.45
1486,18:10:06,727.4,115.6,3.09E-04,17.46,17.47,17.46
1487,18:10:06,727.4,134.4,3.09E-04,17.46,17.47,17.46
1488,18:10:07,727.4,101.4,3.16E-04,17.45,17.47,17.45
1491,18:10:09,727.4,116.6,3.09E-04,17.43,17.47,17.45
1493,18:10:10,120.6,120.6,3.09E-04,17.47,17.47,17.47
1495,18:10:12,727.4,131.4,3.24E-04,17.44,17.47,17.45
1496,18:10:13,727.4,97,3.24E-04,17.44,17.44,17.44
1499,18:10:15,115,115,3.31E-04,17.42,17.42,17.42
1500,18:10:15,727.4,99.8,3.24E-04,17.42,17.44,17.43
1501,18:10:16,727.4,116.4,3.24E-04,17.43,17.44,17.43
1504,18:10:18,727.4,114.4,3.31E-04,17.41,17.43,17.42
1506,18:10:19,78.2,78.2,3.31E-04,17.42,17.42,17.42
1508,18:10:21,727.4,122.4,3.24E-04,17.42,17.45,17.44
1509,18:10:22,727.4,88.2,3.24E-04,17.44,17.44,17.44
1512,18:10:24,727.4,113.6,3.16E-04,17.44,17.45,17.44
1513,18:10:24,727.4,142,3.16E-04,17.45,17.45,17.45
1514,18:10:26,727.4,131.6,3.16E-04,17.44,17.45,17.44
1521,18:10:30,727.4,117.4,3.16E-04,17.44,17.45,17.44
1522,18:10:31,727.4,126.8,3.16E-04,17.45,17.45,17.45
1523,18:10:32,727.4,133,3.24E-04,17.44,17.45,17.44
1526,18:10:33,727.4,123,3.16E-04,17.44,17.46,17.45
1527,18:10:34,727.4,127.4,3.24E-04,17.43,17.46,17.43
1530,18:10:36,727.4,96.5,3.16E-04,17.43,17.45,17.44
1532,18:10:38,80.4,80.4,3.16E-04,17.45,17.45,17.45
1534,18:10:39,727.4,111,3.16E-04,17.44,17.46,17.45
1535,18:10:40,727.4,128,3.16E-04,17.44,17.44,17.44
1538,18:10:42,727.4,121.8,3.24E-04,17.43,17.44,17.43
1539,18:10:42,727.4,137.4,3.31E-04,17.42,17.44,17.42
1540,18:10:44,727.4,138.2,3.31E-04,17.41,17.42,17.41
1544,18:10:47,727.4,131.8,3.31E-04,17.42,17.42,17.42
1551,18:10:51,727.4,114,3.47E-04,17.39,17.42,17.4
1552,18:10:52,727.4,97.6,3.39E-04,17.39,17.4,17.39
1553,18:10:52,727.4,140.4,3.31E-04,17.4,17.42,17.41
1556,18:10:54,727.4,123.8,3.39E-04,17.4,17.4,17.4
1558,18:10:56,727.4,134,3.39E-04,17.4,17.4,17.4
1560,18:10:57,727.4,121.2,3.24E-04,17.4,17.43,17.42
1564,18:10:59,727.4,118.6,3.16E-04,17.42,17.45,17.43
1565,18:11:00,727.4,133.6,3.16E-04,17.45,17.46,17.45
1568,18:11:02,727.4,135.8,3.24E-04,17.43,17.46,17.43
1570,18:11:04,727.4,131.2,3.24E-04,17.43,17.43,17.43
1571,18:11:04,727.4,138.2,3.16E-04,17.43,17.45,17.44
1573,18:11:06,727.4,114,3.31E-04,17.43,17.47,17.46
1574,18:11:07,727.4,141.8,3.31E-04,17.43,17.43,17.43
1577,18:11:09,727.4,121.6,3.24E-04,17.42,17.43,17.42
1578,18:11:09,727.4,138.8,3.31E-04,17.42,17.43,17.42
1580,18:11:11,727.4,117.8,3.24E-04,17.42,17.44,17.43
1581,18:11:12,727.4,150.2,3.24E-04,17.44,17.44,17.44
1584,18:11:13,111.2,111.2,3.24E-04,17.43,17.43,17.43
1585,18:11:14,727.4,117.4,3.16E-04,17.43,17.45,17.44
1588,18:11:16,727.4,116.8,3.31E-04,17.41,17.45,17.42
1590,18:11:18,727.4,95.4,3.31E-04,17.41,17.42,17.41
1592,18:11:19,727.4,131,3.09E-04,17.42,17.46,17.44
1596,18:11:21,727.4,115.4,3.39E-04,17.41,17.46,17.43
1597,18:11:22,727.4,137.4,3.24E-04,17.41,17.44,17.43
1599,18:11:24,727.4,121.8,3.31E-04,17.43,17.45,17.44
1600,18:11:24,727.4,157,3.31E-04,17.43,17.43,17.43
1608,18:11:29,727.4,113.4,3.16E-04,17.43,17.46,17.44
1610,18:11:31,727.4,136,3.31E-04,17.42,17.45,17.43
1611,18:11:31,727.4,119.6,3.39E-04,17.41,17.42,17.41
1614,18:11:33,727.4,126.8,3.24E-04,17.41,17.43,17.42
1618,18:11:36,727.4,145.4,3.31E-04,17.39,17.43,17.41
1619,18:11:36,727.4,107.2,3.31E-04,17.43,17.43,17.43
1622,18:11:38,727.4,105.2,3.24E-04,17.41,17.44,17.43
1626,18:11:41,89.6,89.6,3.24E-04,17.41,17.41,17.41
1627,18:11:42,727.4,123.4,3.24E-04,17.43,17.43,17.43
1629,18:11:43,727.4,124.2,3.39E-04,17.4,17.43,17.4
1631,18:11:44,727.4,105.4,3.47E-04,17.39,17.4,17.39
1634,18:11:46,67,67,3.47E-04,17.38,17.39,17.38
1635,18:11:47,727.4,141.2,3.47E-04,17.38,17.39,17.38
1640,18:11:50,727.4,137.3,3.47E-04,17.36,17.39,17.37
1642,18:11:52,727.4,109.4,3.31E-04,17.38,17.41,17.4
1645,18:11:54,727.4,130.6,3.47E-04,17.39,17.41,17.39
1646,18:11:54,727.4,144.8,3.39E-04,17.39,17.41,17.4
1649,18:11:56,727.4,113.1,3.39E-04,17.41,17.43,17.41
1651,18:11:58,727.4,111.2,3.39E-04,17.41,17.41,17.41
1653,18:11:59,727.4,145.6,3.39E-04,17.38,17.41,17.38
1657,18:12:02,727.4,119,3.31E-04,17.4,17.41,17.4
1658,18:12:02,727.4,115.6,3.39E-04,17.41,17.41,17.41
1661,18:12:04,727.4,107.9,3.39E-04,17.39,17.41,17.39
1665,18:12:07,727.4,110.6,3.24E-04,17.39,17.43,17.41
1666,18:12:08,727.4,114,3.31E-04,17.41,17.43,17.41
1668,18:12:09,727.4,127.8,3.31E-04,17.41,17.42,17.41
1669,18:12:10,727.4,141.2,3.31E-04,17.42,17.42,17.42
1672,18:12:12,141.8,141.8,3.31E-04,17.42,17.42,17.42
1673,18:12:12,727.4,136.4,3.47E-04,17.39,17.42,17.39
1676,18:12:14,727.4,101.8,3.24E-04,17.39,17.43,17.42
1677,18:12:15,727.4,121.8,3.31E-04,17.42,17.43,17.42
1680,18:12:17,727.4,120.6,3.24E-04,17.42,17.43,17.42
1684,18:12:20,727.4,111.8,3.31E-04,17.41,17.43,17.41
1685,18:12:20,727.4,104,3.31E-04,17.41,17.41,17.41
1687,18:12:22,727.4,120.2,3.47E-04,17.39,17.41,17.39
1688,18:12:23,727.4,165.2,3.47E-04,17.39,17.39,17.39
1691,18:12:25,727.4,127.8,3.31E-04,17.39,17.41,17.4
1692,18:12:26,727.4,134,3.31E-04,17.41,17.42,17.41
1699,18:12:30,727.4,129.6,3.16E-04,17.38,17.44,17.41
1701,18:12:31,727.4,120.6,3.39E-04,17.4,17.44,17.4
1705,18:12:34,727.4,122.2,3.47E-04,17.38,17.4,17.38
1706,18:12:34,727.4,116.4,3.39E-04,17.39,17.4,17.39
1709,18:12:36,727.4,137.1,3.39E-04,17.38,17.41,17.4
1711,18:12:38,727.4,123.4,3.24E-04,17.41,17.43,17.42
1713,18:12:39,727.4,97.4,3.24E-04,17.42,17.43,17.42
1717,18:12:42,727.4,111.4,3.47E-04,17.39,17.43,17.41
1718,18:12:42,727.4,121.8,3.31E-04,17.39,17.43,17.41
1720,18:12:44,727.4,110.1,3.31E-04,17.42,17.44,17.42
1729,18:12:49,727.4,124.9,3.24E-04,17.4,17.44,17.43
1730,18:12:50,727.4,118.6,3.24E-04,17.43,17.44,17.43
1732,18:12:52,727.4,136.8,3.24E-04,17.43,17.44,17.43
1734,18:12:53,727.4,130,3.24E-04,17.44,17.46,17.45
1738,18:12:55,727.4,125.2,3.24E-04,17.44,17.44,17.44
1739,18:12:56,727.4,112,3.16E-04,17.44,17.46,17.45
1742,18:12:58,727.4,111,3.16E-04,17.44,17.46,17.44
1746,18:13:01,727.4,116,3.31E-04,17.4,17.44,17.41
1747,18:13:01,727.4,122.4,3.16E-04,17.42,17.46,17.45
1750,18:13:03,727.4,127.2,3.24E-04,17.44,17.46,17.44
1751,18:13:04,727.4,148.6,3.16E-04,17.44,17.46,17.45
1754,18:13:06,727.4,101.6,3.16E-04,17.46,17.46,17.46
1758,18:13:09,727.4,135.8,3.24E-04,17.44,17.46,17.45
1759,18:13:09,727.4,111.4,3.09E-04,17.44,17.46,17.45
1761,18:13:11,727.4,112.4,3.16E-04,17.45,17.48,17.47
1762,18:13:12,727.4,127.4,3.16E-04,17.45,17.45,17.45
1763,18:13:12,727.4,102.8,3.16E-04,17.45,17.45,17.45
1764,18:13:13,727.4,117.4,3.24E-04,17.44,17.45,17.44
1766,18:13:15,727.4,105.2,3.16E-04,17.44,17.47,17.46
1767,18:13:15,727.4,119.4,3.16E-04,17.44,17.44,17.44
1770,18:13:17,727.4,116,3.16E-04,17.44,17.46,17.45
1771,18:13:18,727.4,122.4,3.24E-04,17.44,17.46,17.44
1774,18:13:20,727.4,124.2,3.09E-04,17.44,17.48,17.47
1778,18:13:23,727.4,115.2,3.16E-04,17.45,17.47,17.45
1779,18:13:23,727.4,131.4,3.09E-04,17.45,17.47,17.46
1780,18:13:25,727.4,112.8,3.16E-04,17.45,17.47,17.46
1781,18:13:26,727.4,108,3.16E-04,17.45,17.45,17.45
1788,18:13:30,727.4,124.8,3.31E-04,17.42,17.46,17.44
1791,18:13:32,727.4,122,3.16E-04,17.42,17.45,17.43
1792,18:13:32,727.4,125.4,3.16E-04,17.45,17.46,17.45
1795,18:13:34,727.4,112.3,3.09E-04,17.45,17.47,17.46
1799,18:13:37,727.4,118,3.24E-04,17.44,17.47,17.45
1800,18:13:38,727.4,128.4,3.16E-04,17.44,17.46,17.45
