counter,time,sopr max rate,sopr aver rate,prefecber,esnrmin,esnrmax,esnraver
899,19:11:08,715.6,111.4,4.17E-04,17.22,17.24,17.23
903,19:11:11,715.6,117.6,4.27E-04,17.22,17.24,17.23
904,19:11:12,715.6,112.6,4.37E-04,17.22,17.22,17.22
907,19:11:14,715.6,104.5,4.47E-04,17.19,17.22,17.19
911,19:11:16,715.6,132.8,4.37E-04,17.2,17.22,17.2
912,19:11:17,715.6,135.4,4.47E-04,17.2,17.2,17.2
914,19:11:19,715.6,86.3,4.47E-04,17.2,17.21,17.2
915,19:11:20,715.6,129.4,4.47E-04,17.2,17.2,17.2
916,19:11:22,715.6,103.4,4.47E-04,17.18,17.2,17.19
923,19:11:26,715.6,105.8,4.47E-04,17.18,17.22,17.19
925,19:11:27,715.6,116.8,4.37E-04,17.19,17.23,17.19
928,19:11:29,715.6,121.2,4.27E-04,17.22,17.23,17.22
929,19:11:30,715.6,114.6,4.37E-04,17.21,17.22,17.21
932,19:11:32,715.6,111.5,4.47E-04,17.2,17.21,17.2
936,19:11:34,715.6,112.8,4.37E-04,17.2,17.21,17.2
937,19:11:35,715.6,106.6,4.37E-04,17.21,17.21,17.21
939,19:11:36,715.6,114.6,4.37E-04,17.21,17.21,17.21
940,19:11:37,715.6,90.2,4.37E-04,17.22,17.22,17.22
941,19:11:39,715.6,107.1,4.37E-04,17.22,17.23,17.22
942,19:11:40,715.6,123,4.37E-04,17.2,17.23,17.21
945,19:11:42,715.6,103.8,4.27E-04,17.2,17.23,17.21
949,19:11:44,715.6,112.8,4.27E-04,17.22,17.24,17.23
950,19:11:45,715.6,124,4.27E-04,17.21,17.23,17.22
953,19:11:47,56,56,4.37E-04,17.21,17.21,17.21
954,19:11:48,715.6,72,4.37E-04,17.21,17.22,17.21
957,19:11:50,715.6,118,4.37E-04,17.2,17.23,17.21
959,19:11:51,715.6,124.2,4.27E-04,17.23,17.23,17.23
961,19:11:52,715.6,119,4.27E-04,17.23,17.23,17.23
965,19:11:55,715.6,106.4,4.27E-04,17.22,17.23,17.22
966,19:11:56,715.6,113.6,4.37E-04,17.21,17.22,17.21
969,19:11:58,715.6,125,4.47E-04,17.19,17.21,17.19
973,19:12:00,715.6,108.2,4.37E-04,17.19,17.22,17.19
974,19:12:01,715.6,108.8,4.27E-04,17.21,17.22,17.21
977,19:12:03,715.6,116.3,4.37E-04,17.21,17.21,17.21
981,19:12:05,715.6,115.6,4.37E-04,17.21,17.22,17.21
982,19:12:06,715.6,112,4.17E-04,17.22,17.24,17.22
984,19:12:07,715.6,120.4,4.37E-04,17.22,17.24,17.22
985,19:12:08,715.6,86.8,4.37E-04,17.21,17.21,17.21
986,19:12:09,715.6,124,4.37E-04,17.21,17.23,17.21
988,19:12:10,715.6,120.4,4.37E-04,17.23,17.23,17.23
992,19:12:13,715.6,95.4,4.37E-04,17.19,17.23,17.19
993,19:12:14,715.6,112.4,4.27E-04,17.22,17.23,17.22
996,19:12:16,715.6,92,4.37E-04,17.21,17.22,17.21
999,19:12:18,715.6,89.2,4.27E-04,17.21,17.22,17.21
1000,17:33:48,727.4,119.9,3.24E-04,17.36,17.46,17.42
1001,17:33:49,727.4,98,3.24E-04,17.41,17.44,17.41
1002,17:33:49,727.4,117.4,3.31E-04,17.42,17.44,17.42
1004,17:33:51,727.4,117.8,3.39E-04,17.41,17.42,17.41
1006,17:33:52,727.4,118.6,3.31E-04,17.41,17.43,17.41
1008,17:33:53,727.4,122.6,3.39E-04,17.41,17.43,17.41
1009,17:33:54,727.4,102.8,3.31E-04,17.41,17.42,17.41
1012,17:33:56,727.4,119.8,3.39E-04,17.39,17.42,17.39
1014,17:33:57,727.4,120.2,3.24E-04,17.4,17.43,17.41
1015,17:33:58,727.4,105.8,3.24E-04,17.43,17.44,17.43
1017,17:34:00,727.4,113.8,3.31E-04,17.42,17.44,17.42
1018,17:34:00,727.4,135.2,3.31E-04,17.42,17.42,17.42
1021,17:34:02,727.4,124,3.24E-04,17.42,17.44,17.43
1022,17:34:03,727.4,116.6,3.16E-04,17.44,17.45,17.44
1025,17:34:05,727.4,133,3.24E-04,17.42,17.45,17.44
1029,17:34:08,727.4,118,3.31E-04,17.39,17.42,17.4
1030,17:34:08,727.4,118.2,3.31E-04,17.42,17.42,17.42
1033,17:34:10,727.4,108.5,3.31E-04,17.39,17.42,17.4
1035,17:34:12,727.4,93,3.24E-04,17.41,17.43,17.42
1036,17:34:12,727.4,104,3.24E-04,17.43,17.44,17.43
1038,17:34:14,727.4,121.2,3.31E-04,17.42,17.44,17.43
1039,17:34:15,727.4,123.8,3.31E-04,17.42,17.42,17.42
1042,17:34:17,727.4,99,3.31E-04,17.42,17.43,17.42
1043,17:34:17,727.4,117.6,3.16E-04,17.43,17.44,17.43
1046,17:34:19,727.4,120.9,3.47E-04,17.39,17.44,17.4
1048,17:34:21,727.4,103.6,3.31E-04,17.39,17.42,17.4
1050,17:34:22,727.4,117.8,3.31E-04,17.41,17.42,17.41
1054,17:34:25,727.4,117.2,3.31E-04,17.41,17.41,17.41
1055,17:34:26,727.4,125,3.31E-04,17.41,17.42,17.41
1061,17:34:29,727.4,102.9,3.39E-04,17.4,17.42,17.4
1064,17:34:31,727.4,129.2,3.24E-04,17.4,17.42,17.41
1065,17:34:32,727.4,148.6,3.24E-04,17.42,17.42,17.42
1068,17:34:34,727.4,122,3.24E-04,17.42,17.44,17.42
1069,17:34:35,727.4,111.2,3.24E-04,17.43,17.44,17.43
1071,17:34:36,727.4,116.4,3.39E-04,17.39,17.43,17.41
1073,17:34:37,727.4,129.6,3.47E-04,17.39,17.39,17.39
1075,17:34:39,727.4,122.4,3.39E-04,17.39,17.41,17.4
1077,17:34:40,727.4,131,3.39E-04,17.4,17.41,17.4
1078,17:34:41,727.4,135.6,3.39E-04,17.4,17.4,17.4
1080,17:34:42,727.4,110.4,3.39E-04,17.4,17.42,17.41
1082,17:34:44,727.4,127.2,3.31E-04,17.4,17.42,17.41
1084,17:34:45,727.4,119,3.39E-04,17.4,17.42,17.41
1091,17:34:49,727.4,117.2,3.16E-04,17.4,17.46,17.42
1093,17:34:50,727.4,127.8,3.16E-04,17.45,17.45,17.45
1094,17:34:51,727.4,115.8,3.16E-04,17.45,17.45,17.45
1096,17:34:53,727.4,148,3.16E-04,17.45,17.46,17.45
1097,17:34:53,727.4,128,3.16E-04,17.45,17.45,17.45
1100,17:34:55,727.4,126.4,3.24E-04,17.43,17.45,17.43
1102,17:34:57,727.4,122.4,3.24E-04,17.43,17.43,17.43
1104,17:34:58,727.4,120.6,3.24E-04,17.43,17.45,17.44
1105,17:34:59,727.4,126,3.24E-04,17.44,17.44,17.44
1108,17:35:01,727.4,131.4,3.16E-04,17.44,17.46,17.45
1109,17:35:02,727.4,108.6,3.16E-04,17.46,17.46,17.46
1111,17:35:03,727.4,124.6,3.24E-04,17.43,17.46,17.45
1116,17:35:06,727.4,123.6,3.39E-04,17.41,17.43,17.41
1117,17:35:07,727.4,140.2,3.16E-04,17.41,17.45,17.44
1119,17:35:08,727.4,122.2,3.31E-04,17.42,17.45,17.42
1121,17:35:09,727.4,109,3.31E-04,17.42,17.42,17.42
1123,17:35:11,727.4,125,3.16E-04,17.42,17.43,17.42
1124,17:35:12,727.4,125.4,3.16E-04,17.45,17.45,17.45
1127,17:35:14,727.4,127.4,3.24E-04,17.44,17.45,17.44
1128,17:35:14,727.4,137.2,3.31E-04,17.42,17.44,17.42
1130,17:35:16,727.4,103,3.24E-04,17.42,17.44,17.42
1131,17:35:17,727.4,140.6,3.24E-04,17.44,17.44,17.44
1132,17:35:17,727.4,121.6,3.16E-04,17.44,17.45,17.44
1133,17:35:18,727.4,131.8,3.31E-04,17.42,17.45,17.43
1136,17:35:20,727.4,106,3.24E-04,17.41,17.43,17.41
1140,17:35:23,727.4,114.8,3.16E-04,17.43,17.46,17.45
1141,17:35:23,727.4,101.2,3.31E-04,17.42,17.45,17.43
1142,17:35:25,727.4,143.7,3.16E-04,17.42,17.46,17.44
1150,17:35:30,727.4,129.4,3.24E-04,17.43,17.46,17.44
1152,17:35:31,727.4,112,3.24E-04,17.43,17.44,17.43
1154,17:35:33,727.4,115.6,3.31E-04,17.41,17.44,17.42
1156,17:35:34,727.4,126.6,3.24E-04,17.41,17.43,17.41
1160,17:35:37,727.4,116.2,3.24E-04,17.42,17.43,17.42
1161,17:35:37,727.4,126.6,3.24E-04,17.43,17.43,17.43
1164,17:35:39,727.4,105.2,3.16E-04,17.43,17.46,17.45
1166,17:35:41,727.4,127.2,3.16E-04,17.45,17.45,17.45
1168,17:35:42,727.4,108.4,3.31E-04,17.43,17.45,17.43
1169,17:35:43,727.4,131,3.31E-04,17.42,17.42,17.42
1172,17:35:45,727.4,125.2,3.16E-04,17.42,17.46,17.44
1176,17:35:47,727.4,126.6,3.16E-04,17.44,17.46,17.44
1177,17:35:48,727.4,119.6,3.16E-04,17.45,17.45,17.45
1179,17:35:50,100.8,100.8,3.24E-04,17.44,17.44,17.44
1180,17:35:50,727.4,136.2,3.24E-04,17.44,17.44,17.44
1183,17:35:52,727.4,111.9,3.24E-04,17.43,17.44,17.43
1187,17:35:55,727.4,112.4,3.24E-04,17.44,17.46,17.44
1188,17:35:56,727.4,146.6,3.24E-04,17.44,17.44,17.44
1191,17:35:58,727.4,109.4,3.16E-04,17.44,17.45,17.44
1192,17:35:58,727.4,124.4,3.24E-04,17.44,17.45,17.44
1194,17:36:00,727.4,114.8,3.24E-04,17.43,17.44,17.43
1195,17:36:01,727.4,135.8,3.24E-04,17.43,17.43,17.43
1198,17:36:02,727.4,125.2,3.24E-04,17.42,17.44,17.42
1199,17:36:03,727.4,110.4,3.16E-04,17.44,17.46,17.45
1202,17:36:05,727.4,135.6,3.31E-04,17.41,17.46,17.41
1206,17:36:08,727.4,124.6,3.16E-04,17.41,17.45,17.44
1207,17:36:08,727.4,137.6,3.16E-04,17.45,17.45,17.45
1210,17:36:10,727.4,120.8,3.24E-04,17.42,17.45,17.42
1212,17:36:12,727.4,138,3.24E-04,17.43,17.44,17.43
1214,17:36:13,140.4,140.4,3.24E-04,17.43,17.45,17.43
1218,17:36:16,727.4,129.6,3.31E-04,17.43,17.43,17.43
1219,17:36:16,727.4,138.2,3.24E-04,17.43,17.43,17.43
1222,17:36:18,727.4,110.1,3.31E-04,17.41,17.44,17.42
1224,17:36:20,727.4,111.6,3.31E-04,17.41,17.43,17.42
1225,17:36:20,727.4,113.8,3.24E-04,17.43,17.44,17.43
1227,17:36:22,727.4,135.2,3.31E-04,17.42,17.44,17.43
1228,17:36:23,727.4,114,3.31E-04,17.42,17.42,17.42
1231,17:36:25,727.4,122.6,3.24E-04,17.42,17.44,17.42
1232,17:36:26,727.4,111.8,3.39E-04,17.4,17.44,17.41
1239,17:36:30,727.4,125.4,3.24E-04,17.4,17.44,17.42
1241,17:36:31,727.4,141.6,3.24E-04,17.43,17.45,17.44
1245,17:36:33,727.4,96.2,3.24E-04,17.43,17.44,17.43
1246,17:36:34,727.4,127,3.16E-04,17.44,17.44,17.44
1249,17:36:36,727.4,97.6,3.24E-04,17.43,17.45,17.43
1251,17:36:38,727.4,128.4,3.31E-04,17.42,17.43,17.42
1253,17:36:39,727.4,103,3.16E-04,17.42,17.42,17.42
1257,17:36:41,154.4,154.4,3.24E-04,17.43,17.46,17.44
1258,17:36:42,727.4,134.8,3.16E-04,17.43,17.45,17.44
1259,17:36:44,727.4,134.2,3.24E-04,17.44,17.45,17.44
1260,17:36:44,727.4,119,3.24E-04,17.44,17.44,17.44
1261,17:36:46,727.4,101.6,3.24E-04,17.43,17.44,17.43
1263,17:36:48,727.4,117,3.16E-04,17.43,17.44,17.43
1267,17:36:50,727.4,122.4,3.24E-04,17.45,17.46,17.45
1270,17:36:52,727.4,132.2,3.16E-04,17.44,17.46,17.45
1272,17:36:53,727.4,92.8,3.16E-04,17.44,17.45,17.44
1276,17:36:56,727.4,136,3.24E-04,17.43,17.45,17.43
1277,17:36:57,727.4,126.6,3.24E-04,17.43,17.45,17.43
1279,17:36:58,727.4,109.6,3.16E-04,17.43,17.46,17.44
1283,17:37:01,727.4,108.6,3.24E-04,17.43,17.46,17.44
1284,17:37:01,727.4,121.8,3.24E-04,17.43,17.44,17.43
1287,17:37:03,727.4,117.4,3.16E-04,17.43,17.44,17.43
1289,17:37:05,727.4,124.6,3.16E-04,17.44,17.45,17.44
1291,17:37:06,727.4,109.2,3.24E-04,17.44,17.45,17.44
1292,17:37:07,727.4,135,3.24E-04,17.44,17.44,17.44
1295,17:37:09,727.4,97,3.16E-04,17.44,17.47,17.45
1296,17:37:09,727.4,151.8,3.16E-04,17.44,17.45,17.44
1299,17:37:11,727.4,123.4,3.16E-04,17.44,17.45,17.44
1303,17:37:14,727.4,117.2,3.24E-04,17.44,17.46,17.45
1304,17:37:15,727.4,121.8,3.31E-04,17.42,17.44,17.42
1305,17:37:15,727.4,109.2,3.16E-04,17.42,17.45,17.43
1308,17:37:17,727.4,123.4,3.31E-04,17.42,17.45,17.43
1309,17:37:18,727.4,128.2,3.39E-04,17.41,17.42,17.41
1312,17:37:20,36.2,36.2,3.24E-04,17.43,17.43,17.43
1316,17:37:23,727.4,131.6,3.16E-04,17.43,17.46,17.45
1317,17:37:23,727.4,125.2,3.09E-04,17.46,17.46,17.46
1318,17:37:24,727.4,139.8,3.09E-04,17.46,17.46,17.46
1321,17:37:26,727.4,112.8,3.09E-04,17.45,17.47,17.45
1328,17:37:30,103.2,101.5,3.02E-04,17.45,17.48,17.47
1330,17:37:32,727.4,124.2,3.02E-04,17.48,17.48,17.48
1332,17:37:33,249.6,249.6,3.09E-04,17.48,17.49,17.48
1336,17:37:35,727.4,114,3.16E-04,17.44,17.47,17.44
1337,17:37:36,727.4,135,3.24E-04,17.43,17.45,17.43
1340,17:37:38,727.4,134,3.16E-04,17.43,17.45,17.44
1344,17:37:41,727.4,115.8,3.31E-04,17.42,17.45,17.43
1345,17:37:41,727.4,128,3.31E-04,17.42,17.42,17.42
1348,17:37:43,727.4,126.9,3.39E-04,17.41,17.42,17.41
1349,17:37:44,727.4,94.6,3.24E-04,17.41,17.44,17.42
1351,17:37:46,727.4,99.2,3.24E-04,17.43,17.46,17.44
1354,17:37:48,727.4,120.4,3.31E-04,17.42,17.44,17.43
1359,17:37:51,727.4,113,3.39E-04,17.41,17.43,17.42
1361,17:37:52,727.4,141.8,3.31E-04,17.41,17.42,17.41
1362,17:37:53,727.4,110.8,3.24E-04,17.42,17.44,17.43
1364,17:37:55,727.4,143,3.24E-04,17.44,17.44,17.44
1366,17:37:56,727.4,115.2,3.24E-04,17.43,17.44,17.43
1368,17:37:57,727.4,114.4,3.09E-04,17.44,17.46,17.45
1370,17:37:59,727.4,130.2,3.24E-04,17.46,17.46,17.46
1371,17:38:00,727.4,138.8,3.24E-04,17.43,17.43,17.43
1374,17:38:01,727.4,126.8,3.24E-04,17.43,17.45,17.44
1375,17:38:02,727.4,133,3.09E-04,17.45,17.46,17.45
1378,17:38:04,727.4,150.7,3.16E-04,17.45,17.46,17.45
1382,17:38:07,727.4,131,3.09E-04,17.45,17.48,17.46
1383,17:38:07,727.4,141.4,3.02E-04,17.48,17.48,17.48
1386,17:38:09,727.4,149.4,3.16E-04,17.46,17.48,17.46
1388,17:38:11,727.4,121.4,3.16E-04,17.46,17.46,17.46
1389,17:38:11,727.4,152,3.02E-04,17.46,17.48,17.47
1391,17:38:13,727.4,95.6,3.16E-04,17.45,17.48,17.47
1392,17:38:14,727.4,141.4,3.16E-04,17.45,17.45,17.45
1395,17:38:16,727.4,128.2,3.24E-04,17.43,17.45,17.43
1396,17:38:16,727.4,110.8,3.16E-04,17.44,17.45,17.44
1399,17:38:18,727.4,140.2,3.24E-04,17.44,17.45,17.44
1403,17:38:21,727.4,115.6,3.24E-04,17.44,17.45,17.44
1404,17:38:22,727.4,134.4,3.24E-04,17.44,17.45,17.44
1407,17:38:24,727.4,127.7,3.24E-04,17.44,17.45,17.44
1408,17:38:24,727.4,122.4,3.16E-04,17.44,17.45,17.44
1409,17:38:27,727.4,121.3,3.24E-04,17.43,17.45,17.44
1416,17:38:31,727.4,117,3.24E-04,17.41,17.45,17.43
1417,17:38:32,727.4,114.2,3.24E-04,17.44,17.44,17.44
1420,17:38:34,727.4,124.8,3.31E-04,17.42,17.44,17.43
1421,17:38:35,727.4,124.4,3.24E-04,17.42,17.43,17.42
1424,17:38:36,727.4,93.4,3.31E-04,17.42,17.43,17.42
1425,17:38:37,727.4,105.8,3.24E-04,17.42,17.44,17.43
1427,17:38:39,727.4,99.4,3.31E-04,17.42,17.44,17.43
1428,17:38:39,727.4,109,3.31E-04,17.42,17.42,17.42
1431,17:38:41,727.4,105,3.39E-04,17.4,17.42,17.4
1433,17:38:44,727.4,109.5,3.31E-04,17.4,17.43,17.41
1434,17:38:44,727.4,105,3.24E-04,17.43,17.43,17.43
1436,17:38:47,727.4,133.2,3.39E-04,17.39,17.43,17.4
1437,17:38:48,727.4,121.8,3.31E-04,17.4,17.42,17.41
1439,17:38:49,727.4,103,3.31E-04,17.41,17.42,17.41
1443,17:38:51,179.6,179.6,3.16E-04,17.45,17.45,17.45
1444,17:38:52,727.4,112.8,3.16E-04,17.45,17.45,17.45
1446,17:38:54,727.4,130,3.24E-04,17.45,17.45,17.45
1449,17:38:56,727.4,113.4,3.31E-04,17.43,17.45,17.43
1450,17:38:56,727.4,99.6,3.16E-04,17.43,17.44,17.43
1452,17:38:58,727.4,123.8,3.24E-04,17.43,17.45,17.44
1453,17:38:59,727.4,120.2,3.24E-04,17.43,17.43,17.43
1456,17:39:01,727.4,126,3.31E-04,17.41,17.44,17.42
1457,17:39:01,727.4,94,3.31E-04,17.41,17.43,17.42
1460,17:39:03,727.4,129.8,3.24E-04,17.43,17.44,17.43
1464,17:39:06,727.4,123,3.31E-04,17.43,17.44,17.43
1465,17:39:07,727.4,110.4,3.24E-04,17.43,17.44,17.43
1468,17:39:08,727.4,87.1,3.24E-04,17.43,17.44,17.43
1469,17:39:09,727.4,126.8,3.24E-04,17.43,17.44,17.43
1471,17:39:11,727.4,129,3.16E-04,17.44,17.45,17.44
1472,17:39:11,727.4,110.8,3.16E-04,17.45,17.45,17.45
1475,17:39:13,727.4,115.8,3.31E-04,17.42,17.45,17.44
1477,17:39:15,727.4,110,3.16E-04,17.42,17.46,17.44
1479,17:39:16,727.4,112.8,3.09E-04,17.46,17.47,17.46
1483,17:39:18,727.4,125.8,3.31E-04,17.42,17.46,17.43
1484,17:39:19,727.4,121.8,3.31E-04,17.42,17.43,17.42
1487,17:39:21,727.4,120.1,3.24E-04,17.42,17.44,17.43
1489,17:39:23,727.4,120.4,3.39E-04,17.41,17.44,17.42
1491,17:39:24,727.4,130.2,3.31E-04,17.41,17.41,17.41
1498,17:39:28,226.2,226.2,3.16E-04,17.46,17.46,17.46
1502,17:39:31,727.4,110.8,3.24E-04,17.43,17.46,17.44
1503,17:39:31,727.4,130.8,3.09E-04,17.44,17.46,17.45
1505,17:39:33,727.4,111.2,3.16E-04,17.43,17.46,17.43
1506,17:39:34,727.4,103.8,3.16E-04,17.45,17.45,17.45
1507,17:39:34,727.4,116.2,3.16E-04,17.45,17.46,17.45
1508,17:39:35,727.4,127,3.16E-04,17.46,17.46,17.46
1511,17:39:37,727.4,121.8,3.24E-04,17.43,17.46,17.44
1515,17:39:40,727.4,132.6,3.16E-04,17.43,17.45,17.44
1516,17:39:40,727.4,109.8,3.09E-04,17.45,17.47,17.46
1518,17:39:42,97.8,97.8,3.16E-04,17.46,17.46,17.46
1519,17:39:43,727.4,123.8,3.16E-04,17.46,17.46,17.46
1521,17:39:45,727.4,134.2,3.16E-04,17.45,17.47,17.46
1522,17:39:46,727.4,117.6,3.24E-04,17.43,17.45,17.43
1524,17:39:47,727.4,129.4,3.24E-04,17.43,17.45,17.44
1529,17:39:50,727.4,111.8,3.31E-04,17.42,17.45,17.42
1531,17:39:51,727.4,118.8,3.39E-04,17.41,17.42,17.41
1532,17:39:52,727.4,104.6,3.31E-04,17.41,17.42,17.41
1534,17:39:54,727.4,116.8,3.39E-04,17.4,17.42,17.4
1535,17:39:54,727.4,129.4,3.31E-04,17.4,17.42,17.41
1536,17:39:55,727.4,113,3.31E-04,17.41,17.42,17.41
1539,17:39:57,727.4,114.4,3.24E-04,17.41,17.44,17.43
1541,17:39:59,727.4,143.8,3.24E-04,17.44,17.44,17.44
1543,17:40:00,727.4,122,3.16E-04,17.44,17.45,17.44
1544,17:40:01,727.4,116.8,3.16E-04,17.45,17.45,17.45
1547,17:40:03,727.4,114.8,3.09E-04,17.45,17.47,17.46
1548,17:40:03,727.4,122,3.09E-04,17.46,17.47,17.46
1551,17:40:05,727.4,144.4,3.09E-04,17.45,17.46,17.45
1555,17:40:08,727.4,112.6,3.24E-04,17.45,17.46,17.45
1556,17:40:09,727.4,136.4,3.09E-04,17.45,17.46,17.45
1557,17:40:09,727.4,96.6,3.16E-04,17.45,17.46,17.45
1558,17:40:10,727.4,116.6,3.09E-04,17.45,17.46,17.45
1562,17:40:13,727.4,108.8,3.16E-04,17.45,17.47,17.46
1563,17:40:14,727.4,138.4,3.16E-04,17.45,17.45,17.45
1565,17:40:15,727.4,116.4,3.09E-04,17.45,17.47,17.45
1567,17:40:16,727.4,137.8,3.09E-04,17.47,17.47,17.47
1569,17:40:18,727.4,118.8,3.16E-04,17.46,17.47,17.46
1570,17:40:18,727.4,139.4,3.16E-04,17.45,17.45,17.45
1573,17:40:20,727.4,112.6,3.02E-04,17.45,17.49,17.46
1574,17:40:21,727.4,133,3.09E-04,17.46,17.49,17.47
1577,17:40:23,727.4,114.8,3.09E-04,17.44,17.47,17.44
1580,17:40:25,727.4,128.6,3.09E-04,17.47,17.48,17.47
1587,17:40:29,132.6,132.6,3.02E-04,17.49,17.49,17.49
1588,17:40:30,727.4,137.8,3.02E-04,17.48,17.49,17.48
1590,17:40:32,727.4,114.4,3.16E-04,17.46,17.48,17.46
1593,17:40:34,727.4,120.5,3.16E-04,17.42,17.46,17.44
1594,17:40:34,727.4,118.6,3.09E-04,17.45,17.47,17.46
1596,17:40:36,727.4,104.6,3.02E-04,17.47,17.48,17.47
1597,17:40:36,727.4,128,3.02E-04,17.48,17.48,17.48
1600,17:40:38,727.4,134,3.02E-04,17.45,17.48,17.46
1601,17:40:39,727.4,132.2,2.95E-04,17.48,17.49,17.48
1604,17:40:41,727.4,126.1,3.09E-04,17.47,17.49,17.47
1608,17:40:44,727.4,116.6,3.02E-04,17.47,17.49,17.48
1612,17:40:46,156.6,156.6,3.09E-04,17.48,17.49,17.48
1613,17:40:47,727.4,112.6,3.02E-04,17.48,17.48,17.48
1618,17:40:50,59.2,56.4,3.09E-04,17.46,17.51,17.47
1620,17:40:52,727.4,144,3.02E-04,17.46,17.48,17.47
1621,17:40:52,727.4,141.4,3.02E-04,17.48,17.48,17.48
1624,17:40:54,727.4,117.6,3.09E-04,17.47,17.48,17.47
1628,17:40:57,727.4,130.6,3.16E-04,17.46,17.47,17.46
1629,17:40:58,727.4,120,3.02E-04,17.46,17.48,17.47
1632,17:40:59,727.4,104.8,3.16E-04,17.45,17.48,17.45
1633,17:41:00,727.4,129.4,3.16E-04,17.45,17.46,17.45
1635,17:41:02,727.4,136.4,3.02E-04,17.46,17.48,17.47
1636,17:41:02,727.4,101.2,3.02E-04,17.48,17.48,17.48
1639,17:41:04,727.4,124.2,3.16E-04,17.45,17.48,17.46
1641,17:41:06,727.4,137.2,3.09E-04,17.45,17.47,17.46
1643,17:41:07,78.8,78.8,2.95E-04,17.47,17.5,17.49
1644,17:41:08,727.4,124.2,2.95E-04,17.5,17.5,17.5
1647,17:41:10,727.4,118,3.02E-04,17.46,17.5,17.47
1648,17:41:11,727.4,128,3.02E-04,17.48,17.49,17.48
1650,17:41:12,727.4,109.8,3.02E-04,17.48,17.5,17.49
1654,17:41:14,727.4,114.2,2.95E-04,17.48,17.5,17.48
1655,17:41:15,727.4,113.2,2.95E-04,17.5,17.5,17.5
1657,17:41:17,727.4,141,2.95E-04,17.49,17.5,17.49
1660,17:41:19,727.4,112.4,3.02E-04,17.49,17.49,17.49
1661,17:41:19,727.4,112,2.95E-04,17.49,17.5,17.49
1664,17:41:21,727.4,108,2.88E-04,17.5,17.52,17.51
1668,17:41:24,727.4,113,2.95E-04,17.5,17.51,17.5
1669,17:41:25,727.4,143.6,2.95E-04,17.5,17.51,17.5
1670,17:41:26,727.4,113,2.88E-04,17.51,17.52,17.51
1671,17:41:27,94,94,2.88E-04,17.51,17.51,17.51
1676,17:41:30,727.4,122.1,3.09E-04,17.46,17.51,17.47
1678,17:41:32,727.4,141.4,3.09E-04,17.47,17.47,17.47
1680,17:41:33,727.4,108.2,3.09E-04,17.47,17.47,17.47
1681,17:41:34,727.4,110.6,3.09E-04,17.47,17.47,17.47
1683,17:41:35,727.4,126,3.02E-04,17.47,17.49,17.47
1685,17:41:36,727.4,119.4,3.02E-04,17.48,17.49,17.48
1687,17:41:38,727.4,118,2.95E-04,17.48,17.5,17.48
1688,17:41:39,727.4,135,2.95E-04,17.5,17.5,17.5
1689,17:41:39,727.4,156.6,3.02E-04,17.48,17.5,17.48
1690,17:41:40,727.4,119,3.09E-04,17.47,17.48,17.47
1692,17:41:42,67.4,67.4,3.02E-04,17.48,17.48,17.48
1693,17:41:42,727.4,115,3.02E-04,17.48,17.48,17.48
1696,17:41:44,727.4,117.2,2.95E-04,17.48,17.5,17.49
1697,17:41:45,727.4,130.8,2.95E-04,17.49,17.5,17.49
1704,17:41:49,727.4,126.2,3.09E-04,17.47,17.5,17.47
1706,17:41:51,727.4,115,2.95E-04,17.47,17.49,17.48
1707,17:41:51,727.4,115.2,3.02E-04,17.49,17.49,17.49
1710,17:41:53,727.4,115.3,2.95E-04,17.49,17.5,17.49
1711,17:41:54,727.4,120,3.02E-04,17.49,17.5,17.49
1714,17:41:56,727.4,125.6,3.02E-04,17.48,17.49,17.48
1718,17:41:59,727.4,127,2.95E-04,17.48,17.51,17.5
1719,17:41:59,727.4,132.6,3.02E-04,17.48,17.5,17.48
1722,17:42:01,727.4,116.9,2.95E-04,17.48,17.49,17.48
1726,17:42:04,727.4,115.8,3.02E-04,17.48,17.49,17.48
1727,17:42:05,727.4,135.2,3.09E-04,17.47,17.49,17.47
1730,17:42:06,727.4,146.1,2.95E-04,17.47,17.5,17.48
1731,17:42:07,727.4,117,2.95E-04,17.5,17.5,17.5
1733,17:42:09,727.4,121.6,3.09E-04,17.48,17.5,17.49
1734,17:42:09,727.4,99.4,3.09E-04,17.48,17.48,17.48
1737,17:42:11,727.4,135.6,3.02E-04,17.48,17.49,17.48
1738,17:42:12,727.4,124.8,3.09E-04,17.47,17.49,17.47
1741,17:42:14,727.4,113.2,3.02E-04,17.47,17.49,17.48
1742,17:42:15,727.4,120,3.02E-04,17.49,17.49,17.49
1744,17:42:16,727.4,124.6,2.88E-04,17.49,17.53,17.5
1746,17:42:18,727.4,120.8,2.95E-04,17.5,17.53,17.51
1748,17:42:19,727.4,119.8,3.02E-04,17.48,17.5,17.48
1750,17:42:20,727.4,121.2,2.95E-04,17.49,17.5,17.49
1752,17:42:22,727.4,127.2,3.09E-04,17.49,17.5,17.49
1753,17:42:23,727.4,109.2,3.09E-04,17.47,17.47,17.47
1756,17:42:25,727.4,107.8,3.02E-04,17.47,17.49,17.47
1757,17:42:25,727.4,114.2,3.02E-04,17.49,17.49,17.49
1763,17:42:29,727.4,133.8,3.02E-04,17.45,17.49,17.47
1765,17:42:30,727.4,131.4,3.02E-04,17.48,17.48,17.48
1768,17:42:32,727.4,104.3,3.16E-04,17.45,17.48,17.46
